,concede,goal,margin,mode,opponent,season
192,3.0,0.0,-3.0,A,Swansea City,2014
193,2.0,0.0,-2.0,H,Everton,2014
194,0.0,1.0,1.0,A,Tottenham Hotspur,2014
195,0.0,4.0,4.0,H,Burnley,2014
196,2.0,1.0,-1.0,A,Liverpool,2014
197,2.0,2.0,0.0,H,Manchester United,2014
198,2.0,2.0,0.0,H,Crystal Palace,2014
199,0.0,1.0,1.0,A,Leicester City,2014
200,2.0,0.0,-2.0,H,Newcastle United,2014
201,2.0,0.0,-2.0,A,Chelsea,2014
202,1.0,0.0,-1.0,H,Arsenal,2014
203,2.0,1.0,-1.0,H,West Ham United,2014
204,0.0,0.0,-0.0,A,Hull City,2014
205,0.0,1.0,1.0,H,Aston Villa,2014
206,3.0,2.0,-1.0,A,Queens Park Rangers,2014
207,3.0,1.0,-2.0,H,Manchester City,2014
208,2.0,0.0,-2.0,A,Stoke City,2014
209,1.0,1.0,-0.0,A,West Ham United,2014
210,0.0,1.0,1.0,H,Hull City,2014
211,0.0,0.0,-0.0,A,Everton,2014
212,3.0,0.0,-3.0,H,Tottenham Hotspur,2014
213,2.0,2.0,-0.0,A,Burnley,2014
214,0.0,2.0,2.0,H,Swansea City,2014
215,0.0,0.0,-0.0,A,Sunderland,2014
216,0.0,1.0,1.0,H,Southampton,2014
217,2.0,1.0,-1.0,A,Aston Villa,2014
218,0.0,1.0,1.0,H,Stoke City,2014
219,3.0,0.0,-3.0,A,Manchester City,2014
220,4.0,1.0,-3.0,H,Queens Park Rangers,2014
221,3.0,2.0,-1.0,H,Leicester City,2014
222,0.0,2.0,2.0,A,Crystal Palace,2014
223,0.0,0.0,0.0,H,Liverpool,2014
224,0.0,1.0,1.0,A,Manchester United,2014
225,1.0,1.0,-0.0,A,Newcastle United,2014
226,0.0,3.0,3.0,H,Chelsea,2014
227,4.0,1.0,-3.0,A,Arsenal,2014
228,3.0,0.0,-3.0,H,Manchester City,2015
229,0.0,0.0,-0.0,A,Watford,2015
230,3.0,2.0,-1.0,H,Chelsea,2015
231,0.0,1.0,1.0,A,Stoke City,2015
232,0.0,0.0,0.0,H,Southampton,2015
233,0.0,1.0,1.0,A,Aston Villa,2015
234,3.0,2.0,-1.0,H,Everton,2015
235,2.0,0.0,-2.0,A,Crystal Palace,2015
236,0.0,1.0,1.0,H,Sunderland,2015
237,0.0,1.0,1.0,A,Norwich City,2015
238,3.0,2.0,-1.0,H,Leicester City,2015
239,2.0,0.0,-2.0,A,Manchester United,2015
240,1.0,2.0,1.0,H,Arsenal,2015
241,1.0,1.0,-0.0,A,West Ham United,2015
242,1.0,1.0,0.0,H,Tottenham Hotspur,2015
243,2.0,2.0,-0.0,A,Liverpool,2015
244,2.0,1.0,-1.0,H,AFC Bournemouth,2015
245,1.0,0.0,-1.0,A,Swansea City,2015
246,0.0,1.0,1.0,H,Newcastle United,2015
247,1.0,2.0,1.0,H,Stoke City,2015
248,2.0,2.0,-0.0,A,Chelsea,2015
249,3.0,0.0,-3.0,A,Southampton,2015
250,0.0,0.0,0.0,H,Aston Villa,2015
251,1.0,1.0,0.0,H,Swansea City,2015
252,1.0,0.0,-1.0,A,Newcastle United,2015
253,0.0,1.0,1.0,A,Everton,2015
254,2.0,3.0,1.0,H,Crystal Palace,2015
255,2.0,2.0,-0.0,A,Leicester City,2015
256,0.0,1.0,1.0,H,Manchester United,2015
257,1.0,0.0,-1.0,H,Norwich City,2015
258,0.0,0.0,-0.0,A,Sunderland,2015
259,2.0,1.0,-1.0,A,Manchester City,2015
260,1.0,0.0,-1.0,H,Watford,2015
261,2.0,0.0,-2.0,A,Arsenal,2015
262,1.0,1.0,-0.0,A,Tottenham Hotspur,2015
263,3.0,0.0,-3.0,H,West Ham United,2015
264,1.0,1.0,-0.0,A,AFC Bournemouth,2015
265,1.0,1.0,0.0,H,Liverpool,2015
266,0.0,1.0,1.0,A,Crystal Palace,2016
267,2.0,1.0,-1.0,H,Everton,2016
268,0.0,0.0,0.0,H,Middlesbrough,2016
269,1.0,0.0,-1.0,A,AFC Bournemouth,2016
270,2.0,4.0,2.0,H,West Ham United,2016
271,1.0,1.0,-0.0,A,Stoke City,2016
272,1.0,1.0,-0.0,A,Sunderland,2016
273,1.0,1.0,0.0,H,Tottenham Hotspur,2016
274,2.0,1.0,-1.0,A,Liverpool,2016
275,4.0,0.0,-4.0,H,Manchester City,2016
276,1.0,2.0,1.0,A,Leicester City,2016
277,0.0,4.0,4.0,H,Burnley,2016
278,1.0,1.0,-0.0,A,Hull City,2016
279,1.0,3.0,2.0,H,Watford,2016
280,1.0,0.0,-1.0,A,Chelsea,2016
281,1.0,3.0,2.0,H,Swansea City,2016
282,2.0,0.0,-2.0,H,Manchester United,2016
283,1.0,0.0,-1.0,A,Arsenal,2016
284,1.0,2.0,1.0,A,Southampton,2016
285,1.0,3.0,2.0,H,Hull City,2016
286,4.0,0.0,-4.0,A,Tottenham Hotspur,2016
287,0.0,2.0,2.0,H,Sunderland,2016
288,1.0,1.0,-0.0,A,Middlesbrough,2016
289,0.0,1.0,1.0,H,Stoke City,2016
290,2.0,2.0,-0.0,A,West Ham United,2016
291,1.0,2.0,1.0,H,AFC Bournemouth,2016
292,2.0,0.0,-2.0,H,Crystal Palace,2016
293,3.0,0.0,-3.0,A,Everton,2016
294,1.0,3.0,2.0,H,Arsenal,2016
295,0.0,0.0,-0.0,A,Manchester United,2016
296,2.0,0.0,-2.0,A,Watford,2016
297,1.0,0.0,-1.0,H,Southampton,2016
298,1.0,0.0,-1.0,H,Liverpool,2016
299,1.0,0.0,-1.0,H,Leicester City,2016
300,2.0,2.0,-0.0,A,Burnley,2016
301,1.0,0.0,-1.0,H,Chelsea,2016
302,3.0,1.0,-2.0,A,Manchester City,2016
303,2.0,1.0,-1.0,A,Swansea City,2016
304,0.0,1.0,1.0,H,AFC Bournemouth,2017
305,0.0,1.0,1.0,A,Burnley,2017
306,1.0,1.0,0.0,H,Stoke City,2017
307,3.0,1.0,-2.0,A,Brighton and Hove Albion,2017
